index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,decade
5355,ts302489,Chicago Party Aunt,SHOW,2021,TV-MA,23,comedy,['US'],1.0,tt15125616,5.3,1383.0,2020
5355,ts302489,Chicago Party Aunt,SHOW,2021,TV-MA,23,animation,['US'],1.0,tt15125616,5.3,1383.0,2020
5356,tm1021689,The Door Into Summer,MOVIE,2021,Unknown,118,scifi,[],1.0,tt13757540,6.3,594.0,2020
5357,ts307745,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,['ES'],2.0,tt15384346,7.7,836.0,2020
5357,ts307745,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,crime,['ES'],2.0,tt15384346,7.7,836.0,2020
5357,ts307745,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,drama,['ES'],2.0,tt15384346,7.7,836.0,2020
5358,ts320872,Queer Eye Germany,SHOW,2022,TV-14,50,reality,['DE'],1.0,tt16369694,7.5,788.0,2020
5359,tm1185568,Broken Idol: The Undoing of Diomedes Díaz,MOVIE,2022,R,102,documentation,['CO'],1.0,tt18750180,6.1,144.0,2020
5359,tm1185568,Broken Idol: The Undoing of Diomedes Díaz,MOVIE,2022,R,102,crime,['CO'],1.0,tt18750180,6.1,144.0,2020
5360,ts317423,Love Never Lies,SHOW,2021,Unknown,50,reality,['ES'],1.0,tt14540924,5.6,228.0,2020
5361,tm421437,Anne+,MOVIE,2021,Unknown,94,drama,['NL'],1.0,tt15420598,6.1,1295.0,2020
5361,tm421437,Anne+,MOVIE,2021,Unknown,94,romance,['NL'],1.0,tt15420598,6.1,1295.0,2020
5362,tm466544,Sooryavanshi,MOVIE,2021,Unknown,145,action,['IN'],1.0,tt9531772,6.5,75199.0,2020
5362,tm466544,Sooryavanshi,MOVIE,2021,Unknown,145,crime,['IN'],1.0,tt9531772,6.5,75199.0,2020
5362,tm466544,Sooryavanshi,MOVIE,2021,Unknown,145,thriller,['IN'],1.0,tt9531772,6.5,75199.0,2020
5363,ts288065,Naomi Osaka,SHOW,2021,TV-14,37,documentation,['US'],1.0,tt11898920,6.2,1287.0,2020
5363,ts288065,Naomi Osaka,SHOW,2021,TV-14,37,sport,['US'],1.0,tt11898920,6.2,1287.0,2020
5364,tm1106806,Attack of the Hollywood Clichés!,MOVIE,2021,Unknown,59,documentation,"['US', 'GB']",1.0,Unknown,6.6,2279.0,2020
5365,ts226392,Sexify,SHOW,2021,TV-MA,44,drama,['PL'],1.0,tt14315542,6.5,4907.0,2020
5365,ts226392,Sexify,SHOW,2021,TV-MA,44,comedy,['PL'],1.0,tt14315542,6.5,4907.0,2020
5366,ts306188,Motel Makeover,SHOW,2021,Unknown,30,reality,['CA'],1.0,tt15128558,4.8,688.0,2020
5367,ts312094,JAPAN SINKS: People of Hope,SHOW,2021,TV-14,54,scifi,['JP'],1.0,tt15569106,6.7,404.0,2020
5367,ts312094,JAPAN SINKS: People of Hope,SHOW,2021,TV-14,54,war,['JP'],1.0,tt15569106,6.7,404.0,2020
5367,ts312094,JAPAN SINKS: People of Hope,SHOW,2021,TV-14,54,drama,['JP'],1.0,tt15569106,6.7,404.0,2020
5368,tm1119136,Game Changer,MOVIE,2021,Unknown,102,crime,['TH'],1.0,tt13677352,4.4,109.0,2020
5368,tm1119136,Game Changer,MOVIE,2021,Unknown,102,drama,['TH'],1.0,tt13677352,4.4,109.0,2020
5368,tm1119136,Game Changer,MOVIE,2021,Unknown,102,romance,['TH'],1.0,tt13677352,4.4,109.0,2020
5368,tm1119136,Game Changer,MOVIE,2021,Unknown,102,thriller,['TH'],1.0,tt13677352,4.4,109.0,2020
5368,tm1119136,Game Changer,MOVIE,2021,Unknown,102,comedy,['TH'],1.0,tt13677352,4.4,109.0,2020
5369,tm1147890,The Hand of God: Through the Eyes of Sorrentino,MOVIE,2021,Unknown,8,documentation,['IT'],1.0,tt10666438,7.0,7.0,2020
5370,tm1098514,The Falls,MOVIE,2021,Unknown,129,drama,['TW'],1.0,tt15119668,7.0,1413.0,2020
5371,tm1000599,The Last Forest,MOVIE,2021,Unknown,74,drama,['BR'],1.0,tt14029622,7.3,385.0,2020
5371,tm1000599,The Last Forest,MOVIE,2021,Unknown,74,documentation,['BR'],1.0,tt14029622,7.3,385.0,2020
5372,ts288195,Invisible City,SHOW,2021,TV-MA,36,drama,['BR'],2.0,tt8878862,7.7,18.0,2020
5372,ts288195,Invisible City,SHOW,2021,TV-MA,36,fantasy,['BR'],2.0,tt8878862,7.7,18.0,2020
5372,ts288195,Invisible City,SHOW,2021,TV-MA,36,thriller,['BR'],2.0,tt8878862,7.7,18.0,2020
5372,ts288195,Invisible City,SHOW,2021,TV-MA,36,crime,['BR'],2.0,tt8878862,7.7,18.0,2020
5373,ts257271,The Time It Takes,SHOW,2021,TV-MA,13,drama,['ES'],1.0,tt13322938,7.1,1183.0,2020
5373,ts257271,The Time It Takes,SHOW,2021,TV-MA,13,romance,['ES'],1.0,tt13322938,7.1,1183.0,2020
5373,ts257271,The Time It Takes,SHOW,2021,TV-MA,13,comedy,['ES'],1.0,tt13322938,7.1,1183.0,2020
5374,tm1104252,Escape the Undertaker,MOVIE,2021,Unknown,31,horror,['US'],1.0,tt15387782,4.3,394.0,2020
5375,tm1084481,Blood Brothers: Malcolm X & Muhammad Ali,MOVIE,2021,PG-13,95,documentation,['US'],1.0,tt15095938,6.9,906.0,2020
5375,tm1084481,Blood Brothers: Malcolm X & Muhammad Ali,MOVIE,2021,PG-13,95,history,['US'],1.0,tt15095938,6.9,906.0,2020
5375,tm1084481,Blood Brothers: Malcolm X & Muhammad Ali,MOVIE,2021,PG-13,95,sport,['US'],1.0,tt15095938,6.9,906.0,2020
5376,tm1107912,American Girl,MOVIE,2021,Unknown,101,drama,['TW'],1.0,tt15623752,7.2,1032.0,2020
5377,tm1002408,Biking Borders - eine etwas andere Reise,MOVIE,2021,Unknown,89,documentation,['DE'],1.0,tt11188850,7.7,888.0,2020
5378,tm876608,Sounds Like Love,MOVIE,2021,Unknown,110,comedy,['ES'],1.0,tt11698662,5.4,2023.0,2020
5378,tm876608,Sounds Like Love,MOVIE,2021,Unknown,110,music,['ES'],1.0,tt11698662,5.4,2023.0,2020
5378,tm876608,Sounds Like Love,MOVIE,2021,Unknown,110,romance,['ES'],1.0,tt11698662,5.4,2023.0,2020
5378,tm876608,Sounds Like Love,MOVIE,2021,Unknown,110,drama,['ES'],1.0,tt11698662,5.4,2023.0,2020
5379,tm1119015,Love Like the Falling Petals,MOVIE,2022,Unknown,128,romance,['JP'],1.0,tt14227972,6.2,350.0,2020
5379,tm1119015,Love Like the Falling Petals,MOVIE,2022,Unknown,128,drama,['JP'],1.0,tt14227972,6.2,350.0,2020
5380,ts328617,Too Hot to Handle: Brazil,SHOW,2021,TV-MA,56,reality,['BR'],1.0,tt14902484,5.4,443.0,2020
5380,ts328617,Too Hot to Handle: Brazil,SHOW,2021,TV-MA,56,romance,['BR'],1.0,tt14902484,5.4,443.0,2020
5381,ts297247,That Girl Lay Lay,SHOW,2021,TV-G,23,comedy,['US'],2.0,tt14442054,3.4,232.0,2020
5382,tm1143058,How I Fell in Love with a Gangster,MOVIE,2022,Unknown,179,drama,['PL'],1.0,tt16453244,6.0,2152.0,2020
5382,tm1143058,How I Fell in Love with a Gangster,MOVIE,2022,Unknown,179,crime,['PL'],1.0,tt16453244,6.0,2152.0,2020
5383,ts328317,Alessandro Cattelan: One Simple Question,SHOW,2022,TV-MA,30,comedy,['IT'],1.0,tt15326678,6.5,157.0,2020
5383,ts328317,Alessandro Cattelan: One Simple Question,SHOW,2022,TV-MA,30,reality,['IT'],1.0,tt15326678,6.5,157.0,2020
5384,tm1129217,Anonymously Yours,MOVIE,2021,R,101,romance,['MX'],1.0,tt16088568,5.7,1541.0,2020
5384,tm1129217,Anonymously Yours,MOVIE,2021,R,101,drama,['MX'],1.0,tt16088568,5.7,1541.0,2020
5385,ts297675,Sexy Beasts,SHOW,2021,TV-14,23,reality,[],2.0,tt14916746,4.6,1105.0,2020
5385,ts297675,Sexy Beasts,SHOW,2021,TV-14,23,romance,[],2.0,tt14916746,4.6,1105.0,2020
5386,tm454879,Major Grom: Plague Doctor,MOVIE,2021,Unknown,136,action,['RU'],1.0,tt7601480,6.3,11715.0,2020
5386,tm454879,Major Grom: Plague Doctor,MOVIE,2021,Unknown,136,crime,['RU'],1.0,tt7601480,6.3,11715.0,2020
5387,ts282840,Worn Stories,SHOW,2021,TV-MA,30,documentation,['US'],1.0,tt14177168,6.6,311.0,2020
5388,ts321966,WWII in Color: Road to Victory,SHOW,2021,Unknown,51,documentation,['GB'],1.0,tt16477402,8.2,1362.0,2020
5388,ts321966,WWII in Color: Road to Victory,SHOW,2021,Unknown,51,history,['GB'],1.0,tt16477402,8.2,1362.0,2020
5388,ts321966,WWII in Color: Road to Victory,SHOW,2021,Unknown,51,war,['GB'],1.0,tt16477402,8.2,1362.0,2020
5389,ts302058,Everything Will Be Fine,SHOW,2021,TV-MA,32,comedy,['MX'],1.0,tt15101964,6.2,335.0,2020
5389,ts302058,Everything Will Be Fine,SHOW,2021,TV-MA,32,drama,['MX'],1.0,tt15101964,6.2,335.0,2020
5390,tm996040,Forever Out of My League,MOVIE,2022,Unknown,104,romance,['IT'],1.0,tt14362698,5.2,368.0,2020
5390,tm996040,Forever Out of My League,MOVIE,2022,Unknown,104,comedy,['IT'],1.0,tt14362698,5.2,368.0,2020
5390,tm996040,Forever Out of My League,MOVIE,2022,Unknown,104,drama,['IT'],1.0,tt14362698,5.2,368.0,2020
5391,ts321437,Fishbowl Wives,SHOW,2022,TV-MA,43,drama,['JP'],1.0,tt15410190,6.1,704.0,2020
5391,ts321437,Fishbowl Wives,SHOW,2022,TV-MA,43,romance,['JP'],1.0,tt15410190,6.1,704.0,2020
5392,ts291150,Soil,SHOW,2021,TV-MA,48,comedy,['BE'],1.0,tt14319674,7.2,478.0,2020
5392,ts291150,Soil,SHOW,2021,TV-MA,48,drama,['BE'],1.0,tt14319674,7.2,478.0,2020
5393,tm982887,The Minimalists: Less Is Now,MOVIE,2021,Unknown,53,documentation,['US'],1.0,tt13583144,5.9,4027.0,2020
5394,ts286632,Why Are You Like This?,SHOW,2021,Unknown,24,comedy,['AU'],1.0,tt8540808,6.5,1480.0,2020
5395,ts330012,Eternally Confused and Eager for Love,SHOW,2022,TV-MA,23,comedy,['IN'],1.0,tt18274188,6.7,1302.0,2020
5395,ts330012,Eternally Confused and Eager for Love,SHOW,2022,TV-MA,23,romance,['IN'],1.0,tt18274188,6.7,1302.0,2020
5396,ts313849,Blown Away: Christmas,SHOW,2021,TV-PG,29,reality,[],1.0,tt15665668,6.7,466.0,2020
5397,ts314395,The Motive,SHOW,2021,Unknown,35,crime,[],1.0,tt15529566,5.3,1383.0,2020
5397,ts314395,The Motive,SHOW,2021,Unknown,35,documentation,[],1.0,tt15529566,5.3,1383.0,2020
5398,ts329711,"Love, Life & Everything in Between",SHOW,2022,TV-14,27,drama,['SA'],1.0,tt18253682,5.3,65.0,2020
5398,ts329711,"Love, Life & Everything in Between",SHOW,2022,TV-14,27,comedy,['SA'],1.0,tt18253682,5.3,65.0,2020
5398,ts329711,"Love, Life & Everything in Between",SHOW,2022,TV-14,27,romance,['SA'],1.0,tt18253682,5.3,65.0,2020
5399,tm1111920,Making The Billion Dollar Code,MOVIE,2021,Unknown,28,documentation,['DE'],1.0,Unknown,6.6,2279.0,2020
5400,ts317064,Where Is Marta?,SHOW,2021,Unknown,63,crime,['ES'],1.0,tt15796898,6.8,1150.0,2020
5400,ts317064,Where Is Marta?,SHOW,2021,Unknown,63,documentation,['ES'],1.0,tt15796898,6.8,1150.0,2020
5401,tm1174856,Chappelle's Home Team - Earthquake: Legendary,MOVIE,2022,R,36,comedy,[],1.0,tt18278666,6.7,414.0,2020
5402,tm998033,Doctor,MOVIE,2021,Unknown,150,thriller,['IN'],1.0,tt11374902,7.6,14590.0,2020
5402,tm998033,Doctor,MOVIE,2021,Unknown,150,comedy,['IN'],1.0,tt11374902,7.6,14590.0,2020
5402,tm998033,Doctor,MOVIE,2021,Unknown,150,crime,['IN'],1.0,tt11374902,7.6,14590.0,2020
5402,tm998033,Doctor,MOVIE,2021,Unknown,150,action,['IN'],1.0,tt11374902,7.6,14590.0,2020
5403,tm983730,Amy Tan: Unintended Memoir,MOVIE,2021,Unknown,101,documentation,['US'],1.0,tt10393074,7.7,307.0,2020
5404,ts235563,Daughter from Another Mother,SHOW,2021,TV-MA,38,romance,['MX'],2.0,tt11937732,7.2,1766.0,2020
5404,ts235563,Daughter from Another Mother,SHOW,2021,TV-MA,38,fantasy,['MX'],2.0,tt11937732,7.2,1766.0,2020
5404,ts235563,Daughter from Another Mother,SHOW,2021,TV-MA,38,comedy,['MX'],2.0,tt11937732,7.2,1766.0,2020
5404,ts235563,Daughter from Another Mother,SHOW,2021,TV-MA,38,drama,['MX'],2.0,tt11937732,7.2,1766.0,2020
5405,tm1022893,Dynasty Warriors,MOVIE,2021,PG-13,117,action,"['NZ', 'HK']",1.0,tt7587604,4.7,2079.0,2020
5405,tm1022893,Dynasty Warriors,MOVIE,2021,PG-13,117,fantasy,"['NZ', 'HK']",1.0,tt7587604,4.7,2079.0,2020
5406,ts302570,John of God: The Crimes of a Spiritual Healer,SHOW,2021,TV-MA,50,crime,['BR'],1.0,tt15233856,6.5,777.0,2020
5406,ts302570,John of God: The Crimes of a Spiritual Healer,SHOW,2021,TV-MA,50,documentation,['BR'],1.0,tt15233856,6.5,777.0,2020
5407,tm1143258,Hey! Sinamika,MOVIE,2022,Unknown,149,drama,['IN'],1.0,tt11953194,6.1,2759.0,2020
5407,tm1143258,Hey! Sinamika,MOVIE,2022,Unknown,149,romance,['IN'],1.0,tt11953194,6.1,2759.0,2020
5408,ts310335,Insiders,SHOW,2021,TV-MA,48,reality,['ES'],2.0,tt15436028,4.2,609.0,2020
5409,tm1111616,David and the Elves,MOVIE,2021,Unknown,106,fantasy,['PL'],1.0,tt16024816,5.2,687.0,2020
5409,tm1111616,David and the Elves,MOVIE,2021,Unknown,106,comedy,['PL'],1.0,tt16024816,5.2,687.0,2020
5409,tm1111616,David and the Elves,MOVIE,2021,Unknown,106,family,['PL'],1.0,tt16024816,5.2,687.0,2020
5410,tm1011188,Meskina,MOVIE,2021,Unknown,98,comedy,['NL'],1.0,tt13691036,5.6,826.0,2020
5410,tm1011188,Meskina,MOVIE,2021,Unknown,98,romance,['NL'],1.0,tt13691036,5.6,826.0,2020
5411,ts305890,Too Hot to Handle: Latino,SHOW,2021,TV-14,36,reality,['MX'],1.0,tt15251764,5.2,260.0,2020
5411,ts305890,Too Hot to Handle: Latino,SHOW,2021,TV-14,36,romance,['MX'],1.0,tt15251764,5.2,260.0,2020
5412,tm1159301,Forgive Us Our Trespasses,MOVIE,2022,PG-13,13,drama,['US'],1.0,tt17162524,6.5,2279.0,2020
5413,tm1178876,Battle: Freestyle,MOVIE,2022,Unknown,88,romance,['NO'],1.0,tt13350858,4.3,313.0,2020
5413,tm1178876,Battle: Freestyle,MOVIE,2022,Unknown,88,drama,['NO'],1.0,tt13350858,4.3,313.0,2020
5413,tm1178876,Battle: Freestyle,MOVIE,2022,Unknown,88,music,['NO'],1.0,tt13350858,4.3,313.0,2020
5414,ts331654,Pedal to Metal,SHOW,2022,TV-MA,38,action,['MX'],1.0,tt15016440,7.5,51.0,2020
5414,ts331654,Pedal to Metal,SHOW,2022,TV-MA,38,crime,['MX'],1.0,tt15016440,7.5,51.0,2020
5414,ts331654,Pedal to Metal,SHOW,2022,TV-MA,38,thriller,['MX'],1.0,tt15016440,7.5,51.0,2020
5414,ts331654,Pedal to Metal,SHOW,2022,TV-MA,38,drama,['MX'],1.0,tt15016440,7.5,51.0,2020
5415,ts254928,D.P.,SHOW,2021,TV-MA,62,action,['KR'],1.0,Unknown,6.6,2279.0,2020
5416,ts325756,Midnight Asia: Eat · Dance · Dream,SHOW,2022,TV-MA,37,documentation,['SG'],1.0,tt16583602,6.6,474.0,2020
5417,tm1040337,Security,MOVIE,2021,Unknown,118,thriller,['IT'],1.0,tt11892916,5.0,1935.0,2020
5418,ts273245,Dad Stop Embarrassing Me!,SHOW,2021,TV-14,25,comedy,['US'],1.0,tt13018090,4.1,1853.0,2020
5418,ts273245,Dad Stop Embarrassing Me!,SHOW,2021,TV-14,25,family,['US'],1.0,tt13018090,4.1,1853.0,2020
5419,ts287703,Mine,SHOW,2021,TV-14,69,drama,['KR'],1.0,tt14023192,7.8,1101.0,2020
5420,ts287838,Mad for Each Other,SHOW,2021,Unknown,35,drama,['KR'],1.0,tt14596414,7.9,1518.0,2020
5420,ts287838,Mad for Each Other,SHOW,2021,Unknown,35,comedy,['KR'],1.0,tt14596414,7.9,1518.0,2020
5420,ts287838,Mad for Each Other,SHOW,2021,Unknown,35,romance,['KR'],1.0,tt14596414,7.9,1518.0,2020
5421,ts243780,Sharkdog,SHOW,2021,TV-Y,0,comedy,"['SG', 'US']",1.0,tt12211696,6.2,136.0,2020
5421,ts243780,Sharkdog,SHOW,2021,TV-Y,0,family,"['SG', 'US']",1.0,tt12211696,6.2,136.0,2020
5421,ts243780,Sharkdog,SHOW,2021,TV-Y,0,animation,"['SG', 'US']",1.0,tt12211696,6.2,136.0,2020
5422,ts289364,Cat People,SHOW,2021,TV-14,32,documentation,['US'],1.0,tt14818454,6.3,266.0,2020
5423,ts279953,Law School,SHOW,2021,Unknown,60,crime,['KR'],1.0,tt13885336,8.1,2024.0,2020
5423,ts279953,Law School,SHOW,2021,Unknown,60,drama,['KR'],1.0,tt13885336,8.1,2024.0,2020
5423,ts279953,Law School,SHOW,2021,Unknown,60,thriller,['KR'],1.0,tt13885336,8.1,2024.0,2020
5424,tm1173363,Blippi The Musical,MOVIE,2022,G,60,action,[],1.0,Unknown,6.6,2279.0,2020
5424,tm1173363,Blippi The Musical,MOVIE,2022,G,60,music,[],1.0,Unknown,6.6,2279.0,2020
5425,tm1102151,Bright: Samurai Soul,MOVIE,2021,PG-13,80,animation,['JP'],1.0,tt14837960,5.5,800.0,2020
5425,tm1102151,Bright: Samurai Soul,MOVIE,2021,PG-13,80,action,['JP'],1.0,tt14837960,5.5,800.0,2020
5425,tm1102151,Bright: Samurai Soul,MOVIE,2021,PG-13,80,fantasy,['JP'],1.0,tt14837960,5.5,800.0,2020
5425,tm1102151,Bright: Samurai Soul,MOVIE,2021,PG-13,80,thriller,['JP'],1.0,tt14837960,5.5,800.0,2020
5426,ts301609,Love Is Blind: Brazil,SHOW,2021,TV-MA,56,romance,['BR'],1.0,tt15018224,6.1,425.0,2020
5426,ts301609,Love Is Blind: Brazil,SHOW,2021,TV-MA,56,reality,['BR'],1.0,tt15018224,6.1,425.0,2020
5427,tm979688,Homunculus,MOVIE,2021,Unknown,119,drama,['JP'],1.0,tt14404280,5.5,2632.0,2020
5427,tm979688,Homunculus,MOVIE,2021,Unknown,119,thriller,['JP'],1.0,tt14404280,5.5,2632.0,2020
5427,tm979688,Homunculus,MOVIE,2021,Unknown,119,fantasy,['JP'],1.0,tt14404280,5.5,2632.0,2020
5428,ts297065,Tattoo Redo,SHOW,2021,TV-MA,30,reality,['US'],1.0,tt14956090,5.8,680.0,2020
5429,ts304709,Bake Squad,SHOW,2021,TV-PG,38,reality,['US'],1.0,tt15078760,6.9,651.0,2020
5430,ts273318,Country Comfort,SHOW,2021,TV-PG,24,drama,['US'],1.0,tt11717394,6.9,3301.0,2020
5430,ts273318,Country Comfort,SHOW,2021,TV-PG,24,comedy,['US'],1.0,tt11717394,6.9,3301.0,2020
5430,ts273318,Country Comfort,SHOW,2021,TV-PG,24,action,['US'],1.0,tt11717394,6.9,3301.0,2020
5430,ts273318,Country Comfort,SHOW,2021,TV-PG,24,family,['US'],1.0,tt11717394,6.9,3301.0,2020
5430,ts273318,Country Comfort,SHOW,2021,TV-PG,24,music,['US'],1.0,tt11717394,6.9,3301.0,2020
5431,ts329882,Secrets of Summer,SHOW,2022,TV-Y,30,drama,['ES'],1.0,tt12379170,5.9,110.0,2020
5431,ts329882,Secrets of Summer,SHOW,2022,TV-Y,30,family,['ES'],1.0,tt12379170,5.9,110.0,2020
5431,ts329882,Secrets of Summer,SHOW,2022,TV-Y,30,music,['ES'],1.0,tt12379170,5.9,110.0,2020
5432,tm1018418,Two Distant Strangers,MOVIE,2021,R,32,drama,['US'],1.0,tt13472984,6.6,2279.0,2020
5433,ts317144,Adventure Beast,SHOW,2021,TV-MA,19,comedy,['US'],1.0,tt15478708,5.2,496.0,2020
5433,ts317144,Adventure Beast,SHOW,2021,TV-MA,19,animation,['US'],1.0,tt15478708,5.2,496.0,2020
5434,tm1165118,UFO,MOVIE,2022,Unknown,109,drama,['TR'],1.0,tt14369286,4.8,728.0,2020
5434,tm1165118,UFO,MOVIE,2022,Unknown,109,romance,['TR'],1.0,tt14369286,4.8,728.0,2020
5434,tm1165118,UFO,MOVIE,2022,Unknown,109,documentation,['TR'],1.0,tt14369286,4.8,728.0,2020
5435,tm902870,7 Yards: The Chris Norton Story,MOVIE,2021,Unknown,93,documentation,['US'],1.0,tt12443702,7.8,258.0,2020
5436,tm1091155,Untold: Breaking Point,MOVIE,2021,R,79,documentation,['US'],1.0,tt15101938,7.6,2400.0,2020
5436,tm1091155,Untold: Breaking Point,MOVIE,2021,R,79,sport,['US'],1.0,tt15101938,7.6,2400.0,2020
5437,tm872496,Autumn Girl,MOVIE,2021,Unknown,105,drama,['PL'],1.0,tt11412892,5.4,486.0,2020
5437,tm872496,Autumn Girl,MOVIE,2021,Unknown,105,romance,['PL'],1.0,tt11412892,5.4,486.0,2020
5438,ts289261,Transformers: BotBots,SHOW,2022,TV-Y,25,animation,['US'],1.0,tt14202476,6.8,68.0,2020
5438,ts289261,Transformers: BotBots,SHOW,2022,TV-Y,25,action,['US'],1.0,tt14202476,6.8,68.0,2020
5438,ts289261,Transformers: BotBots,SHOW,2022,TV-Y,25,comedy,['US'],1.0,tt14202476,6.8,68.0,2020
5438,ts289261,Transformers: BotBots,SHOW,2022,TV-Y,25,family,['US'],1.0,tt14202476,6.8,68.0,2020
5438,ts289261,Transformers: BotBots,SHOW,2022,TV-Y,25,fantasy,['US'],1.0,tt14202476,6.8,68.0,2020
5438,ts289261,Transformers: BotBots,SHOW,2022,TV-Y,25,scifi,['US'],1.0,tt14202476,6.8,68.0,2020
5439,tm1179579,In Good Hands,MOVIE,2022,Unknown,104,drama,['TR'],1.0,tt14898794,5.6,2325.0,2020
5439,tm1179579,In Good Hands,MOVIE,2022,Unknown,104,family,['TR'],1.0,tt14898794,5.6,2325.0,2020
5439,tm1179579,In Good Hands,MOVIE,2022,Unknown,104,romance,['TR'],1.0,tt14898794,5.6,2325.0,2020
5439,tm1179579,In Good Hands,MOVIE,2022,Unknown,104,comedy,['TR'],1.0,tt14898794,5.6,2325.0,2020
5440,tm1111595,A California Christmas: City Lights,MOVIE,2021,PG-13,105,romance,['US'],1.0,tt13701962,5.5,2231.0,2020
5440,tm1111595,A California Christmas: City Lights,MOVIE,2021,PG-13,105,comedy,['US'],1.0,tt13701962,5.5,2231.0,2020
5440,tm1111595,A California Christmas: City Lights,MOVIE,2021,PG-13,105,drama,['US'],1.0,tt13701962,5.5,2231.0,2020
5441,ts282155,Zero,SHOW,2021,TV-MA,24,scifi,['IT'],1.0,tt10619486,5.6,1270.0,2020
5441,ts282155,Zero,SHOW,2021,TV-MA,24,action,['IT'],1.0,tt10619486,5.6,1270.0,2020
5441,ts282155,Zero,SHOW,2021,TV-MA,24,comedy,['IT'],1.0,tt10619486,5.6,1270.0,2020
5441,ts282155,Zero,SHOW,2021,TV-MA,24,drama,['IT'],1.0,tt10619486,5.6,1270.0,2020
5441,ts282155,Zero,SHOW,2021,TV-MA,24,fantasy,['IT'],1.0,tt10619486,5.6,1270.0,2020
5442,ts285469,Headspace Guide to Sleep,SHOW,2021,TV-G,19,animation,['US'],1.0,tt14318406,6.8,445.0,2020
5442,ts285469,Headspace Guide to Sleep,SHOW,2021,TV-G,19,documentation,['US'],1.0,tt14318406,6.8,445.0,2020
5443,ts272515,Dealer,SHOW,2021,TV-MA,32,action,['FR'],1.0,tt13702252,6.1,659.0,2020
5443,ts272515,Dealer,SHOW,2021,TV-MA,32,drama,['FR'],1.0,tt13702252,6.1,659.0,2020
5443,ts272515,Dealer,SHOW,2021,TV-MA,32,crime,['FR'],1.0,tt13702252,6.1,659.0,2020
5443,ts272515,Dealer,SHOW,2021,TV-MA,32,thriller,['FR'],1.0,tt13702252,6.1,659.0,2020
5444,tm960145,Spoiled Brats,MOVIE,2021,Unknown,95,comedy,['FR'],1.0,tt13079150,6.1,5361.0,2020
5445,tm990835,The Girl on the Train,MOVIE,2021,Unknown,128,drama,['IN'],1.0,tt8907992,4.4,14348.0,2020
5445,tm990835,The Girl on the Train,MOVIE,2021,Unknown,128,thriller,['IN'],1.0,tt8907992,4.4,14348.0,2020
5445,tm990835,The Girl on the Train,MOVIE,2021,Unknown,128,crime,['IN'],1.0,tt8907992,4.4,14348.0,2020
5446,ts299485,A Tale Dark & Grimm,SHOW,2021,TV-Y7,31,comedy,"['ES', 'US']",1.0,tt2386826,7.3,1193.0,2020
5446,ts299485,A Tale Dark & Grimm,SHOW,2021,TV-Y7,31,family,"['ES', 'US']",1.0,tt2386826,7.3,1193.0,2020
5446,ts299485,A Tale Dark & Grimm,SHOW,2021,TV-Y7,31,fantasy,"['ES', 'US']",1.0,tt2386826,7.3,1193.0,2020
5446,ts299485,A Tale Dark & Grimm,SHOW,2021,TV-Y7,31,animation,"['ES', 'US']",1.0,tt2386826,7.3,1193.0,2020
5446,ts299485,A Tale Dark & Grimm,SHOW,2021,TV-Y7,31,action,"['ES', 'US']",1.0,tt2386826,7.3,1193.0,2020
5447,ts288540,Ray,SHOW,2021,TV-MA,59,drama,['IN'],1.0,tt14160660,7.2,8668.0,2020
5447,ts288540,Ray,SHOW,2021,TV-MA,59,thriller,['IN'],1.0,tt14160660,7.2,8668.0,2020
5447,ts288540,Ray,SHOW,2021,TV-MA,59,crime,['IN'],1.0,tt14160660,7.2,8668.0,2020
5448,tm1115392,Shyam Singha Roy,MOVIE,2021,Unknown,157,drama,['IN'],1.0,tt13349716,7.9,10903.0,2020
5448,tm1115392,Shyam Singha Roy,MOVIE,2021,Unknown,157,romance,['IN'],1.0,tt13349716,7.9,10903.0,2020
5448,tm1115392,Shyam Singha Roy,MOVIE,2021,Unknown,157,horror,['IN'],1.0,tt13349716,7.9,10903.0,2020
5448,tm1115392,Shyam Singha Roy,MOVIE,2021,Unknown,157,thriller,['IN'],1.0,tt13349716,7.9,10903.0,2020
5449,tm1082359,Phil Wang: Philly Philly Wang Wang,MOVIE,2021,Unknown,63,comedy,['GB'],1.0,tt15091640,6.0,561.0,2020
5450,tm1047190,The Phantom,MOVIE,2021,Unknown,81,crime,"['GB', 'US']",1.0,tt14597294,6.4,709.0,2020
5450,tm1047190,The Phantom,MOVIE,2021,Unknown,81,documentation,"['GB', 'US']",1.0,tt14597294,6.4,709.0,2020
5451,tm1038857,Lady Boss: The Jackie Collins Story,MOVIE,2021,Unknown,96,documentation,"['GB', 'US']",1.0,tt13244024,6.8,383.0,2020
5452,tm1043290,Murder by the Coast,MOVIE,2021,PG-13,88,crime,['ES'],1.0,tt13323092,6.5,2054.0,2020
5452,tm1043290,Murder by the Coast,MOVIE,2021,PG-13,88,history,['ES'],1.0,tt13323092,6.5,2054.0,2020
5452,tm1043290,Murder by the Coast,MOVIE,2021,PG-13,88,thriller,['ES'],1.0,tt13323092,6.5,2054.0,2020
